NIR_iPPG,SPG
0.00011794701260701638,0.001105953175227822
-8.378878257316026e-05,0.001154554000237399
-0.00026879816445794254,0.0011942994677115756
-0.00043708113304733045,0.0012251895776503525
-0.000588637688341324,0.001247224330053729
-0.0007234678303399231,0.0012604037249217056
-0.0008415715590431249,0.0012647277622542781
-0.0009458918933163562,0.0012564444951207669
-0.001030390634058828,0.0012380016591251092
-0.0010954947416512888,0.001211653093134701
-0.001142599077010858,0.0011805337774779072
-0.001173948261050345,0.0011484543921511442
-0.0011924720652228753,0.0011196465294086133
-0.0012015851754946262,0.0010984747930646024
-0.0012049639354754606,0.0010891335120430652
-0.001206313631718292,0.0010953464230498747
-0.001209139974475083,0.001120087356092916
-0.0012165377175077426,0.0011653386094387676
-0.0012310080445776348,0.0012319014038481631
-0.0012543146465200266,0.0013192697368398056
-0.0012873864206413383,0.0014255752280344922
-0.0013302723683064764,0.001547606226207508
-0.001382151416129831,0.0016808997717337845
-0.0014413965583440855,0.0018199004250112052
-0.0015056891631953244,0.001958175975125904
-0.0015721758829076674,0.0020886770247663684
-0.0016376576953497997,0.0022040256538306924
-0.001698798406809194,0.002296817845641992
-0.0017523385901663476,0.002359924947464352
-0.0017953005365918984,0.002386780833621622
-0.0018251704834516724,0.002371643342083605
-0.0018400462166143802,0.0023098206989771238
-0.0018387410690545755,0.002197855803325311
-0.001820839095156017,0.002033663273280953
-0.0017867003431551874,0.0018166160442284157
-0.0017374191415916959,0.0015475801357267582
-0.0016747417094859851,0.0012288980378573843
-0.0016009519089778192,0.0008643230246197998
-0.0015187354094220065,0.0004589085450882252
-0.0014310328125304388,1.8858560539712928e-05
-0.0013408913972035481,-0.00044865392621802624
-0.0012513232706174615,-0.0009356921416124025
-0.0011651752767698363,-0.0014337766532382086
-0.0010850136063982076,-0.0019341151668576637
-0.0010130242719275221,-0.002427835075762804
-0.0009509298031679768,-0.0029062140045554292
-0.0008999225827626663,-0.003360904289053011
-0.0008606157272892311,-0.00378414730460392
-0.0008330128677888511,-0.004168972810785665
-0.0008164983442004711,-0.004509377336321965
-0.0008098491466984721,-0.004800474609037457
-0.0008112694202229469,-0.005038610690863756
-0.0008184474812416715,-0.005221437196602134
-0.0008286340747019497,-0.005347937872136487
-0.0008387391561869035,-0.005418406694907935
-0.000845443142344892,-0.005434379100776312
-0.0008453177117131263,-0.005398521366118152
-0.0008349510508946134,-0.0053144859821928365
-0.0008110728067362032,-0.005186742513634755
-0.0007706746295087623,-0.005020393637418438
-0.0007111228638505175,-0.004820984978765029
-0.0006302606173014658,-0.004594315627767599
-0.0005264971082001013,-0.004346254602106217
-0.0003988827916716213,-0.00408256752250841
-0.00024716915667261243,-0.0038087574726737745
-7.185220976730004e-05,-0.0035299241880159624
0.00012580140108965485,-0.003250645997465739
0.0003437467014378359,-0.0029748889911352942
0.000579172018506848,-0.002705947432854124
0.0008285302931459912,-0.0024464182725330184
0.001087589743331281,-0.002198210646244725
0.001351502828709208,-0.0019625886358643784
0.0016148918882190081,-0.0017402427470525996
0.0018719494848263949,-0.001531383136506608
0.002116551452218454,-0.0013358460392813986
0.0023423809125042152,-0.0011532043381439615
0.0025430620587169146,-0.000982873767575586
0.002712303107238088,-0.0008242076472290492
0.0028440482651053618,-0.0006765749650100145
0.0029326385291290925,-0.0005394187243378131
0.0029729804000030464,-0.00041229342164889916
0.0029607200904483875,-0.0002948821008526637
0.002892418721781059,-0.00018699451297412626
0.0027657217411974186,-8.854845683739744e-05
0.0025795138113576463,4.635471589916768e-07
0.002334049108227215,8.002031320611765e-05
0.002031046590357557,0.0001501290457789159
0.0016737405445770347,0.00021089152500243608
0.0012668785966994584,0.0002625768745273434
0.000816662229176418,0.0003056972359144599
0.00033062830606602427,0.00034108137232422253
-0.00018252628444684037,0.0003699400059537398
-0.0007131713956192256,0.0003939156917669828
-0.0012510134387185064,0.00041510939073594716
-0.001785397572793475,0.00043607597473498247
-0.0023056298729052984,0.00045978215454462975
-0.0028013060670167324,0.0004895230589931389
-0.0032626332310843817,0.0005287977250700793
-0.003680731454638993,0.0005811484612803371
-0.004047903790774833,0.0006499736214823518
-0.004357864558616019,0.0007383271013130935
-0.0046059180831844885,0.0008487204056919456
-0.004789082132329037,0.000982944116688812
-0.004906152573625267,0.0011419247123206806
-0.0049577080248407665,0.0013256297698854332
-0.004946055375385843,0.0015330298634523125
-0.004875118918802155,0.0017621197364472102
-0.004750277473594951,0.002009995726948494
-0.004578155381870333,0.0022729818884788607
-0.004366374738334602,0.0025467942192224455
-0.004123277590190946,0.0028267308892385625
-0.0038576280602135174,0.003107876139135924
-0.0035783052829323593,0.003385306363325067
-0.00329399863650641,0.0036542884980413147
-0.003012916917988783,0.0039104628380124806
-0.0027425227431892405,0.00415000433771988
-0.0024893024779072286,0.004369757853905922
-0.002258580423691911,0.004567343468601393
-0.0020543838710653573,0.00474122829736128
-0.0018793631517935137,0.004890761646234535
-0.001734768181117004,0.005016171475685055
-0.001620480416810479,0.005118521864569818
-0.0015350968818576634,0.005199633237488616
-0.0014760610290147891,0.005261969174002823
-0.0014398337870578759,0.005308495425237127
-0.0014220970316253597,0.005342518210846008
-0.001417980836608236,0.005367509855889296
-0.0014223051164817507,0.005386930168532166
-0.0014298257007307456,0.005404051458177883
-0.0014354745654858198,0.005421793780351661
-0.0014345839517014766,0.005442575306444205
-0.0014230845129341696,0.005468181308185503
-0.001397668611041484,0.005499654541387933
-0.0013559115637650683,0.0055372097612765995
-0.0012963460292620078,0.005580175338941451
-0.00121848752915118,0.0056269651089369275
-0.0011228119759838237,0.005675083467114899
-0.001010688658098472,0.0057211662830043905
-0.0008842742593263041,0.005761059309239302
-0.0007463750768437706,0.005789934336611437
-0.0006002856392961834,0.005802441292532608
-0.00044961245710125057,0.0057928919742780355
-0.00029809173091026553,0.005755468619820888
-0.00014940960193200032,0.005684448658480921
-7.0330480285568365e-06,0.005574436148353798
0.00012594114262203773,0.005420590587170352
0.00024691280699112476,0.005218844633010888
0.0003538750230399241,0.004966103323096804
0.0004454773903673697,0.004660418265939089
0.0005210545137940037,0.004301130872370287
0.000580620406135294,0.0038889790671676593
0.0006248315552990213,0.00342616225594866
0.0006549230050123877,0.0029163597613316673
0.0006726227818078507,0.0023646986456992473
0.0006800503446797118,0.0017776680630756936
0.0006796046140556302,0.0011629792941589177
0.000673846814844905,0.0005293734300273576
0.000665383039763206,-0.00011361806117905971
0.0006567511784088042,-0.0007559514672618995
0.000650316681115072,-0.0013873766474037756
0.0006481815387988884,-0.0019977577706133277
0.0006521108053138764,-0.002577395362701737
0.0006634808005786718,-0.003117335994627729
0.0006832525625617183,-0.003609656642487697
0.0007119729239023388,-0.004047712184019775
0.0007498036663697205,-0.004426336556982826
0.0007965766927828144,-0.004741990496937662
0.0008518704331162683,-0.004992851163852864
0.0009151002357417558,-0.005178841205084026
0.0009856136808137302,-0.005301596906796449
0.001062780888235487,-0.0053643770836952044
0.0011460702083834983,-0.005371916226180335
0.0012351012989394704,-0.005330227182019624
0.0013296703988865276,-0.005246360409460082
0.0014297462028748666,-0.005128128742519229
0.001535438448851841,-0.004983808687836391
0.0016469444159704976,-0.0048218313389922695
0.0017644804498066777,-0.004650477640955739
0.0018882062631387152,-0.004477593438860061
0.002018149344573608,-0.004310339039464343
0.0021541357157855985,-0.004154985688723633
0.002295731845644227,-0.0040167675602921435
0.002442201044849492,-0.003899793025930842
0.0025924763958657566,-0.003807013854270178
0.002745151425622473,-0.0037402463638441623
0.0028984893480424097,-0.003700235118670787
0.003050451603859398,-0.0036867478707714417
0.0031987462460541004,-0.003698690146364085
0.003340896117166962,-0.0037342288987280703
0.0034743256098737517,-0.0037909165971619216
0.0035964632336678527,-0.0038658094879235544
0.0037048555181069765,-0.003955576104735314
0.0037972862401613144,-0.004056594169477333
0.0038718937664042104,-0.00416503575016934
0.003927278616147649,-0.0042769419781104765
0.003962593347764434,-0.004388289823018216
0.003977607675975383,-0.00449505436260224
0.0039727433396668605,-0.004593270512985326
0.00394907545519948,-0.0046790980944815055
0.003908299539512272,-0.004748893261354957
0.0038526656679577775,-0.004799287774591715
0.0037848830637834154,-0.004827275565067027
0.0037079997242487044,-0.004830303849827435
0.0036252625513251723,-0.00480636409433732
0.003539963980469463,-0.00475407667619168
0.003455281374824275,-0.004672762383372473
0.0033741155914069104,-0.004562493920371135
0.0032989352999125954,-0.004424121381272267
0.003231633965354505,-0.004259267119513819
0.0031734068285967877,-0.004070287463904468
0.0031246554585629225,-0.003860201097836447
0.003084927145518992,-0.00363258640516895
0.003052895285235528,-0.003391452452403732
0.0030263849147882096,-0.003141090282134778
0.0030024448902398865,-0.0028859126206403135
0.002977465168368323,-0.002630290788611823
0.0029473345804942137,-0.0023783974652850527
0.0029076316353533922,-0.0021340630113268816
0.002853838553507567,-0.0019006514420424375
0.002781567227309086,-0.001680960120793986
0.002686785316914556,-0.0014771451545217088
0.002566031211655026,-0.001290672665173835
0.0024166078675270136,-0.0011222948649218204
0.0022367472110428627,-0.0009720493231314447
0.0020257385033400966,-0.0008392799114692636
0.0017840155292754116,-0.0007226783603720199
0.00151319867811561,-0.0006203457370746961
0.0012160890870000073,-0.0005298730932351222
0.0008966132604843224,-0.00044843987544638663
0.0005597181229508575,-0.0003729275594795162
0.00021121838478850168,-0.0003000446656452054
-0.00014239955459471879,-0.0002264581834588908
-0.0004942102130567763,-0.00014892572223700615
-0.0008371082565717393,-6.442251769478213e-05
-0.0011640817293490633,2.974220566171742e-05
-0.0014684846279630738,0.0001358240898257784
-0.0017442933553657438,0.00025556088309072164
-0.001986332327488801,0.00039010960065472716
