NIR_iPPG,SPG
0.00023390280809156935,-0.0004863296603318438
0.000716430009030823,-0.0016530665727370073
0.0011730509467702,-0.0027521615958350444
0.0016037656213097001,-0.003783614729625956
0.0020085740326493237,-0.00474742597410974
0.0023874761807890707,-0.0056435953292864
0.0027404720657289313,-0.006472122795155911
0.0030860687823302856,-0.007254058926917998
0.0033998214008603496,-0.007957638508805934
0.0036773871092799157,-0.008579859287851996
0.003915016487948313,-0.00911996221327094
0.004109642744990551,-0.009579377816350133
0.004258963206320491,-0.009961602623187522
0.004361511391385391,-0.010272008594630407
0.00441671734223875,-0.010517588872686855
0.004424953193762807,-0.010706644071636632
0.004387560604014549,-0.010848415551158858
0.004306856792029325,-0.010952675773669568
0.004186116525311603,-0.01102929055538204
0.00402952830795199,-0.011087772694501794
0.0038421240998458917,-0.011136849854076836
0.0036296830635599076,-0.011184070892983818
0.003398611004834041,-0.011235473892695339
0.0031557981837166496,-0.011295336023112737
0.00290845882775956,-0.011366020274914526
0.0026639559307334616,-0.011447927333730285
0.0024296150176586996,-0.011539553370882354
0.00221253091268933,-0.011637647519801113
0.002019372392323494,-0.011737457229505675
0.0018561907699541766,-0.011833045644437303
0.001728239495242383,-0.011917662187388413
0.0016398123623318408,-0.011984145283966291
0.0015941077311353604,-0.012025334841484834
0.0015931253101603101,-0.012034472158463209
0.0016376006573846687,-0.012005566658737858
0.0017269807525625309,-0.011933711972022289
0.0018594418634442717,-0.011815337842417572
0.002031948566560881,-0.011648388639429717
0.002240350412435096,-0.0114324236382413
0.002479510704707013,-0.011168638577397676
0.0027434605200650376,-0.01085981200145015
0.003025570557151353,-0.010510183169106757
0.0033187335903430175,-0.010125270596565103
0.0036155510232097907,-0.009711641608815647
0.003908518053772612,-0.00927664383514186
0.004190203084861953,-0.008828109794694174
0.004453418113273869,-0.00837404591784284
0.004691377816146185,-0.007922317688377794
0.004897845809590634,-0.007480342964056423
0.0050672669735270905,-0.007054805648753083
0.005194884794754501,-0.0066514014984083
0.005276842497385824,-0.00627462690461197
0.005310266509439937,-0.005927620075437158
0.005293330684338046,-0.00561206204389519
0.005225299582139081,-0.005328142151436734
0.005106548820836365,-0.005074589016413735
0.004938559985814592,-0.0048487638887685135
0.004723887111660262,-0.004646809433492764
0.004466091797116272,-0.00446384407753523
0.004169644984762519,-0.004294190447613368
0.003839795472000776,-0.004131625965596481
0.003482408098169489,-0.003969643882077293
0.0031037777322328697,-0.003801713534767335
0.0027104279966338593,-0.0036215293060839534
0.0023089055031627207,-0.0034232386751023775
0.0019055808235485716,-0.003201641022622553
0.0015064663507619762,-0.002952350593184716
0.0011170589165196178,-0.0026719193781167393
0.0007422121344737502,-0.0023579187258842248
0.0003860406251683773,-0.0020089820320780124
5.1856070463756025e-05,-0.0016248142798113317
-0.00025786632901948845,-0.0012061765110134655
-0.0005414930712205083,-0.0007548536510639579
-0.0007982116190750933,-0.00027361220007882103
-0.0010279864271593709,0.0002338494319323571
-0.001231495039321139,0.0007629597439868592
