NIR_iPPG,SPG
0.0007445039272351464,0.005443785992300161
0.000685768323790888,0.005974700489770955
0.0005904073813375534,0.006446277500872122
0.00046601574447102683,0.006842472242100888
0.00032166045600754177,0.007148229154731977
0.00016756251207095983,0.007349990760147276
1.4702978353342448e-05,0.0074362200664321535
-0.0001256345305155372,0.007397917739366633
-0.00024236735365483383,0.007229108406525601
-0.0003251399791070409,0.006927265587371521
-0.00036484511145552204,0.006493642830989933
-0.0003541092999114734,0.005933480235318655
-0.00028771297096722055,0.005256060565365048
-0.00016291754417456462,0.004474597091108318
2.032264266247931e-05,0.0036059450871317074
0.0002592792725317944,0.002670139549202888
0.0005485079921304146,0.0016897719702931783
0.0008800455427697593,0.0006892282214645125
0.0012437383178281196,-0.00030618243665435016
0.0016276870452707898,-0.0012711702038217796
0.0020187855609225427,-0.0021814364661993735
0.0024033260882170694,-0.003014626945813499
0.0027676393414882666,-0.003751216654010123
0.0030987352974643284,-0.00437527794136919
0.0033849098229403836,-0.004875087501649068
0.003616283740025931,-0.005243536599810609
0.0037852445026879834,-0.005478320710892779
0.003886766363149308,-0.005581899266846179
0.003918592426295168,-0.005561231951093369
0.003881270934695591,-0.005427313312175025
0.003778047975177246,-0.00519454066978298
0.0036146287432429567,-0.004879959903567282
0.003398828470285423,-0.004502438921012561
0.0031401410229728198,-0.004081819316128831
0.002849257218550824,-0.0036380934426544975
0.002537565714307681,-0.0031906476217614926
0.0022166670429298423,-0.0027576034358232234
0.0018979264681196772,-0.0023552791117847026
0.001592084569531541,-0.0019977829596375066
0.0013089367673953542,-0.001696741575553186
0.001057085464094484,-0.001461157639129116
0.0008437621960635539,-0.0012973860013685734
0.000674712862971296,-0.0012092124588421137
0.0005541368689122073,-0.001198016900682905
0.0004846705987840988,-0.0012630010473696064
0.0004674066222895732,-0.0014014605303571878
0.0005019418530129113,-0.0016090814343029014
0.0005864500364786063,-0.0018802425019865056
0.0007177759003257458,-0.0022083059287919806
0.0008915497275682779,-0.0025858820915474856
0.001102321836235648,-0.0030050566821863307
0.0013437164299571836,-0.0034575725018586826
0.0016086036326964678,-0.003934962621731231
0.0018892874747123791,-0.00442863669036909
0.002177706417292617,-0.004929927372082584
0.002465641893483712,-0.005430108234784722
0.002744929463825914,-0.005920396951048283
0.0030076666607094724,-0.006391958167436304
0.0032464114374516594,-0.006835919190331613
0.0034543652739485327,-0.007243409308217054
0.003625535382881126,-0.007605630591045113
0.003754871184732146,-0.007913964640141649
0.0038383713693616703,-0.008160116184620305
0.0038731593855051843,-0.008336290930782399
0.0038575268663916295,-0.008435402107139497
0.0037909460061129937,-0.008451297961826684
0.0036740529986241314,-0.008379000784221893
0.003508605241375702,-0.008214946266094971
0.0032974151660046724,-0.007957210021831564
0.0030442634303031743,-0.007605706364135547
0.002753793854599357,-0.0071623437064925344
0.0024313919262548157,-0.006631121611923818
0.0020830480445619033,-0.006018156420701368
0.0017152062258889357,-0.005331625228835509
0.0013345990776424425,-0.0045816215627336645
0.0009480706602376509,-0.003779920543338409
0.0005623903217145642,-0.002939656902726865
0.0001840624802355278,-0.0020749257727319
-0.00018086064010479553,-0.0012003229203004285
-0.0005269544567339274,-0.00033044693854161007
-0.0008495754808858915,0.0005206100225444025
-0.0011449822749833487,0.0013397544160382202
-0.001410414509843752,0.0021153379600028824
-0.0016441233783022345,0.0028375328298159753
-0.0018453505493699323,0.0034986140501273686
-0.002014257346395401,0.0040931342465848055
-0.002151810103489326,0.004617983388673838
-0.002259631075300617,0.005072333479488748
-0.002339826495916342,0.005457474431735369
-0.002394804289880377,0.0057765523654999176
-0.0024270936421610222,0.00603422572599614
-0.002439177437192265,0.006236258625243785
-0.0024333468544974327,0.006389074840427932
-0.0024115854730266924,0.006499299367692366
-0.0023754882786937454,0.006573316415897909
-0.0023262190428948674,0.006616872579788333
-0.0022645075730369415,0.006634751455920809
-0.0021906862200132718,0.006630541242580882
-0.002104762746782146,0.006606510152335612
-0.002006524336238733,0.006563596187837183
-0.0018956653103259116,0.006501508543472094
-0.0017719291859661403,0.006418928334201239
-0.0016352541689303801,0.0063137876215468075
-0.001485910315368712,0.006183599163899694
-0.0013246166062715135,0.006025806002575308
-0.0011526272298305624,0.005838120158301778
-0.000971778507647911,0.00561882292452581
-0.0007844910967666625,0.005367004782242099
-0.0005937261361812114,0.005082730054968506
-0.00040289844335059805,0.004767119320167299
-0.00021575412202987668,0.004422350567964643
-3.6223411454227286e-05,0.004051587345855292
0.00013173828244525125,0.0036588476764644337
0.0002843079259077173,0.0032488305318171774
0.00041793935170924515,0.0028267169669426847
0.0005294863595257651,0.0023979614632770254
0.0006163002602991087,0.0019680867730091796
0.0006763018725062099,0.001542493359209238
0.0007080311749025243,0.0011262925385973226
0.0007106793523499426,0.0007241704859634635
0.0006841076673013973,0.00034028826462800235
0.0006288558192473852,-2.1778911739341293e-05
0.0005461398963523426,-0.0003590618861063052
0.0004378374153215783,-0.0006691780490916659
0.0003064549878001759,-0.000950275656839131
0.00015507345812372316,-0.0012009489149881762
-1.273370499074629e-05,-0.001420134171921993
-0.00019301047874995865,-0.0016069998641601868
-0.00038155498460954373,-0.0017608432635899357
-0.0005740771607153631,-0.0018810056416147217
-0.0007663684570481698,-0.001966814887402913
-0.000954472418020709,-0.0020175616470817946
-0.001134844215488972,-0.0020325120762998187
-0.0013044877526016741,-0.0020109573821712402
-0.0014610607023234192,-0.0019522974869778643
-0.0016029405287972592,-0.0018561535017608565
-0.0017292477971134837,-0.0017225014388966057
-0.0018398264103300886,-0.0015518178112362922
-0.0019351833672650244,-0.0013452263668390406
-0.0020163929762074765,-0.0011046340703030838
-0.0020849721599075144,-0.0008328437271464286
-0.0021427346153418923,-0.0005336308488725386
-0.002191632263202805,-0.0002117739608478561
-0.0022335927666420887,0.0001269693255397743
-0.002270362009637327,0.0004759439316460096
-0.002303360348469093,0.0008277355767768314
-0.0023335612099386186,0.0011743607902114192
-0.0023614001865355063,0.0015075011144142217
-0.0023867220326341553,0.0018187723395945094
-0.0024087716310470424,0.002100018384451968
-0.0024262328086963204,0.0023436180413614694
-0.0024373157430982112,0.0025427912350444956
-0.002439889803618616,0.0026918900557129258
-0.00243165445146587,0.0027866589901251325
-0.002410336849146433,0.002824448823821135
-0.002373901641731723,0.0028043699725237834
-0.00232075636242624,0.002727373770030903
-0.002249935321367807,0.0025962544822213432
-0.0021612457869772473,0.0024155701668480234
-0.002055362777578788,0.002191486200988764
-0.001933862654583844,0.001931550303203682
-0.0017991904934359765,0.0016444112817937963
-0.0016545613381967954,0.0013394953736569563
-0.0015038004895128315,0.001026654525555885
-0.001351132701458693,0.0007158011179522398
-0.0012009343733999603,0.00041654385562405805
-0.0010574662139303409,0.00013783981650017046
-0.0009246060396780375,-0.00011232231902742199
-0.0008056020094372471,-0.00032719339104744495
-0.0007028654946626024,-0.0005014761699599546
-0.0006178199739557888,-0.0006314683246424121
-0.0005508180316717683,-0.0007151285164729939
-0.0005011330751979589,-0.0007520625506722426
-0.0004670261667660974,-0.000743431968474719
-0.0004458819276600209,-0.000691793536723904
-0.00043440152253931006,-0.0006008838158457475
-0.00042883603117636036,-0.00047536738973077514
-0.00042524066929998134,-0.0003205698443000703
-0.00041972962295512366,-0.00014221694719535922
-0.0004087126402592705,5.380041149190647e-05
-0.00038909759066461686,0.00026162016328784674
-0.0003584473823140164,0.0004755528621404729
-0.0003150843320743167,0.000690174047174318
-0.0002581398060651874,0.0009003717040336982
-0.00018755127896043027,0.0011013617286241915
-0.00010401255660462522,0.0012886880116353345
-8.885543856378737e-06,0.0014582244237305374
9.591642150268579e-05,0.0016061938267407415
0.00020806288523012473,0.0017292147454527971
0.00032494739951550273,0.0018243801379661312
0.0004438251320754737,0.0018893657149016893
0.0005619377347820044,0.0019225585826401523
0.0006766179726983183,0.0019231915795112511
0.0007853690236644003,0.0018914651314700277
0.0008859163554601815,0.0018286370525283694
0.0009762333708101046,0.001737061549857589
0.0010545451367663758,0.0016201617485308462
0.0011193170267591414,0.0014823251917904098
0.0011692366137393785,0.0013287186692838458
0.0012031974162859402,0.0011650267219289433
0.001220292097349656,0.000997126271127473
0.0012198206340786057,0.0008307169698173231
0.0012013160712130793,0.0006709323445486886
0.0011645870156368418,0.0005219602529074497
0.0011097724418239882,0.0003867024451228887
0.0010374012608213904,0.00026650193516805523
0.0009484470663417076,0.00016096338251642887
0.000844367889879426,6.788586595033854e-05
0.0007271217620468164,-1.668041318622133e-05
0.000599151241480654,-9.825129221766943e-05
0.00046333348296423855,-0.00018360739571488614
0.00032289635469056135,-0.00028039159846529
0.00018130498968141047,-0.0003966301970100908
4.212638745765301e-05,-0.0005402083758340376
-9.111824004830749e-05,-0.0007183333205611428
-0.00021510306479498125,-0.000937017963714201
-0.0003268396350586896,-0.0012006150848408509
-0.00042380342384069116,-0.0015114262286916019
-0.0005040391486480136,-0.0018694038941549991
-0.0005662409906017616,-0.002271959796864887
-0.000609805259872641,-0.0027138874509353697
-0.0006348537573866655,-0.0031874040344041102
-0.0006422260809322152,-0.0036823139941352468
-0.000633438780142884,-0.004186294132067047
-0.0006106092000895412,-0.004685296133939891
-0.0005763426656737202,-0.005164057306440604
-0.0005335836751057847,-0.005606703805248926
-0.0004854349365194465,-0.005997423334629427
-0.00043495197586481175,-0.006321176998281554
-0.00038492500689177214,-0.006564413796052163
-0.0003376630878799562,-0.006715747351771901
-0.00029479769699713266,-0.006766553751225802
-0.0002571232657608008,-0.006711452375114739
-0.00022449060786115674,-0.006548638240600466
-0.000195765558763382,-0.006280043854518229
-0.00016885990786323472,-0.005911319766223844
-0.00014083561124574788,-0.005451634728330551
-0.00010807716257469591,-0.004913307610919179
-6.652155329453639e-05,-0.00431129306972189
-1.193088337750803e-05,-0.003662550789063094
5.981041656909085e-05,-0.002985333639740159
0.00015239353757682332,-0.0022984333226710512
0.00026879855356469245,-0.0016204230685150892
0.0004110420929017745,-0.0009689357613701046
0.0005799762509630523,-0.00036001255557296924
0.0007751523453630549,0.00019244813508664463
0.0009947592004439126,0.0006771182795009262
0.0012356411431857194,0.0010855298972788797
0.0014933957637286795,0.0014122216863719484
0.0017625458482041117,0.0016547475167872881
0.0020367742025756224,0.0018135609838313843
0.002309205120798358,0.0018917974647469503
0.002572712784459309,0.0018949792189513455
0.00282023543114193,0.00183066964157
0.003045074842693154,0.0017081003266445451
0.0032411634039378042,0.001537790140811031
0.0034032852530027436,0.0013311701059327444
0.003527243270193437,0.0011002224804092366
0.0036099690476735493,0.0008571379351481553
0.0036495777392622835,0.0006139918956844658
