NIR_iPPG,SPG
0.00060998572527557,-0.0015160496843513662
0.0008274127456150423,-0.0015587957957854043
0.001023777817613053,-0.0015881390218576317
0.0011990809412696023,-0.0016040793625680483
0.0013533221165846904,-0.001606616817916654
0.0014865013435583167,-0.001595751387903449
0.001598618622190475,-0.001571483072528427
0.0016987711167650763,-0.0015404812318384892
0.0017737129090450875,-0.0014926059422424955
0.001822031993418224,-0.0014268907337835614
0.0018430813150360184,-0.0013431730902029714
0.0018369108407761652,-0.0012420858013345109
0.0018041716124125376,-0.001125000835328829
0.0017460008944103602,-0.0009939268098213263
0.0016638985517824431,-0.0008513658683403898
0.0015596050526996365,-0.0007001400611042696
0.0014349908892824195,-0.0005432003848976081
0.001291965681306434,-0.0003834330792752414
0.0011324128235736168,-0.00022347761531525792
0.0009581524976703793,-6.556925990543274e-05
0.0007709325954855872,8.858351469834528e-05
0.00057244404974942,0.00023787975476501744
0.0003643546194211446,0.000381861345632644
0.00014835357401353535,0.0005207028352942447
-7.38009570389306e-05,0.0006551588423870359
-0.0003002399912460487,0.0007864747679446039
-0.0005289540643177778,0.0009162683778742727
-0.0007577812787522573,0.001046390763722834
-0.0009844161401815037,0.0011787752917810069
-0.0012064398327652679,0.0013152826364873059
-0.001421370161137413,0.001457549155715152
-0.001626727280755122,0.0016068449410016686
-0.0018201097836456133,0.0017639469540667325
-0.0019992748305074615,0.0019290317592740795
-0.0021622158197224153,0.002101591606384297
-0.0023072315015838477,0.002280377216482599
-0.0024329814638691973,0.002463370593517675
-0.002538524493824737,0.0026477912235730325
-0.002623338250678535,0.0028301387243301825
-0.002687320576553057,0.003006274126622947
-0.0027307742532466503,0.0031715405018675176
-0.0027543778735054807,0.0033209217133941945
-0.0027591457494025953,0.003449235788813094
-0.002746379611325573,0.0035513568469218632
-0.0027176145181346564,0.003622456703489773
-0.002674561088853606,0.0036582543816964823
-0.0026190459084898675,0.003655259160405046
-0.0025529517259339648,0.003610991057624396
-0.0024781589041813603,0.0035241622455090436
-0.0023964895907162232,0.0033948040878365804
-0.002309656213102039,0.003224327318531432
-0.0022192160132441254,0.003015507167986411
-0.002126533287578205,0.00277239061238108
-0.0020327507843783395,0.0025001288376996114
-0.0019387713658573437,0.002204743894367967
-0.0018452506256779635,0.0018928438304109518
-0.0017526007303460115,0.0015713048931725432
-0.0016610053787573572,0.0012469423850732138
-0.0015704454304513137,0.000926193262789563
-0.0014807343741263855,0.0006148334253764728
-0.0013915623622415669,0.0003177506944842329
-0.0013025470435334974,3.879068691730676e-05
-0.0012132888966741124,-0.00021931275891538907
-0.001123428206489693,-0.00045491785663357174
-0.0010327002768549117,-0.0006673687977349437
-0.000940985059712348,-0.0008568139895529212
-0.0008483472347899045,-0.0010239661479671661
-0.0007550629996599562,-0.001169827095264908
-0.0006616304785987803,-0.0012954033114947496
-0.0005687617287399935,-0.0014014391099414964
-0.0004773557195948564,-0.0014881927258355867
-0.00038845322100234997,-0.0015552768038515805
-0.0003031761023255865,-0.0016015791439180096
-0.00022265500791953137,-0.0016252726888677511
-0.00014795057873590107,-0.0016239162336519296
-7.997412078351847e-05,-0.0015946397862502291
-1.94137105675859e-05,-0.001534401472062059
3.332881363956902e-05,-0.0014402969093997803
7.81855173179433e-05,-0.0013098976035022273
0.00011545143328744687,-0.0011415924636662572
0.00014579295641750455,-0.0009349061763629909
0.00017023457262238496,-0.0006907697348915701
0.00019012389780311895,-0.0004117215427375089
0.00020707596914179766,-0.00010202170991915905
0.00022289873052050728,0.00023233283403293297
0.00023950266729560912,0.0005836990691185388
0.0002587985821391901,0.000942984791812424
0.0002825885928551071,0.0012999453637086785
0.0003124565102706106,0.0016435673044356714
0.00034966459015101754,0.0019625195167833165
0.0003950639205693428,0.002245647702773081
0.0004490251287430387,0.0024824838647398363
0.0005113945863015876,0.002663741145580515
0.0005814790661488778,0.0027817648961344695
0.000658059327753283,0.002830913789474762
0.0007394309021519488,0.002807849757615615
0.0008234687263021219,0.002711721870869287
0.0009077112806780291,0.002544236179779173
0.0009894594222448461,0.00230961026696294
0.001065885071799685,0.002014417349580465
0.0011341451943638634,0.0016673299836054336
0.001191496946711707,0.0012787776147917085
0.0012354102717140594,0.0008605353376457882
0.001263674430516063,0.0004252632650405684
0.0012744948972909674,-1.3983059377345805e-05
0.0012665767569705383,-0.0004442506152293534
0.001239190462348732,-0.0008531751404403599
0.0011922157941303049,-0.0012294365585491418
0.0011261602854584075,-0.0015631659565738052
0.0010421492393263671,-0.0018462884065395468
0.0009418857751939146,-0.0020727883443928995
0.0008275811197605446,-0.0022388870921587335
0.0007018575935935667,-0.0023431254613497567
0.0005676292712021874,-0.0023863482847108234
0.00042796775399657033,-0.0023715921614085094
0.0002859624259327234,-0.0023038824284135903
0.00014458550000895655,-0.0021899499941636534
6.571810958410908e-06,-0.0020378827472955835
-0.00012567833301272124,-0.0018567293506308448
-0.00025016756209220035,-0.0016560750210079917
-0.0003653386368770172,-0.0014456092921264505
-0.0004700812339101122,-0.0012347049338157555
-0.0005637120584127728,-0.0010320254765656227
-0.0006459340877168442,-0.0008451765179656221
-0.0007167816570543305,-0.0006804134860938935
-0.0007765578545486126,-0.0005424160110587225
-0.000825769619925911,-0.00043413654545762417
-0.0008650645290652387,-0.000356728283760722
-0.000895171953300723,-0.0003095546520924254
-0.0009168503825836166,-0.0002902795925362701
-0.0009308422116166738,-0.00029503447618453685
-0.0009378370453635448,-0.0003186537726547066
-0.0009384444031980709,-0.0003549678478499923
-0.0009331764490607813,-0.0003971379191247531
-0.0009224409092888361,-0.0004380157116775982
-0.0009065435542159031,-0.00047050899927817053
-0.0008856985716257308,-0.00048793407477160745
-0.0008600441224275779,-0.00048433731301215227
-0.0008296597047961773,-0.0004547703656990981
-0.0007945819440823218,-0.0003955070470875305
-0.0007548161910888756,-0.0003041942834871598
-0.0007103427729860523,-0.00017993404425954628
-0.0006611185893726292,-2.32973321736541e-05
-0.0006070765070060199,0.00016372535062562156
-0.0005481262311644603,0.00037783026484118295
-0.0004841607285001417,0.0006145551237479245
-0.00041507172332985693,0.0008684731168341344
-0.0003407763373973606,0.0011334168998647044
-0.0002612548488942936,0.0014027232163145245
-0.0001765972278099282,0.0016694889537003108
-8.705400124104161e-05,0.0019268295406659427
6.914524784408681e-06,0.0021681306032039797
0.00010459733442371045,0.0023872837708941892
0.00020500637096938827,0.0025788976300669163
0.00030686981733947717,0.002738475344011869
0.00040864800375516193,0.0028625516585531877
0.0005085725808186618,0.002948783935484525
0.0006047071296662911,0.0029959943260694094
0.000695025140658486,0.0030041629425554242
0.0007774996165704224,0.002974374682068707
0.0008501976823982098,0.0029087250451683977
0.0009113735472498622,0.002810192701453778
0.0009595538300010632,0.0026824884110239044
0.0009936104028871108,0.0025298908633355002
0.0010128172407191842,0.002357079824580883
0.00101688899941499,0.0021689757648897523
0.0010060000155086876,0.001970593155505924
0.0009807831259752377,0.0017669121903110094
0.000942308271791313,0.001562771069666606
0.0008920414169002641,0.0013627785151221644
0.0008317850387205448,0.0011712442275794853
0.0007636024262242301,0.0009921237872172633
0.0006897292127004645,0.0008289739932399093
0.0006124767686149181,0.0006849146696214278
0.0005341330094390641,0.0005625933604634427
0.0004568665846845715,0.00046415004850978905
0.00038264013416168687,0.00039118004621457143
0.0003131372834008518,0.00034469450272773384
0.00024970646967727053,0.00032507946651353156
0.00019332290078902232,0.0003320560305448853
0.000144568339946477,0.0003646456351814386
0.00010362726150773429,0.0004211459350616856
7.029738415288628e-05,0.0004991234659791814
4.401269810207061e-05,0.0005954293384337548
2.387775671589355e-05,0.000706243156300277
8.712933625264717e-06,0.0008271484421938451
-2.8888066157137965e-06,0.0009532403931357237
-1.2492657516000202e-05,0.0010792641291548371
-2.173954629341704e-05,0.001199778958880001
-3.22509517169266e-05,0.001309341775192243
-4.5523253515493054e-05,0.0014027007997995428
-6.281621272509573e-05,0.001474989817757272
-8.504242359947471e-05,0.0015219129025298565
-0.0001126662107744997,0.0015399102788978339
-0.00014562101628225055,0.0015262970777686668
-0.00018325359472557763,0.0014793680049430139
-0.00022430141262924674,0.0013984622690961183
-0.00026690692842030084,0.00128398458587858
-0.00030866940970680345,0.00113737986190093
-0.00034673206076113065,0.0009610613559537518
-0.0003778998436637689,0.0007582946351525001
-0.0003987817357495708,0.0005330422609961296
-0.0004059503077969184,0.00028977660468278057
-0.0003961112245001151,3.3270316925856305e-05
-0.0003662752809509294,-0.00023162438412552478
-0.00031392569549307654,-0.0005001954300299519
-0.0002371734695067245,-0.0007680771643133924
-0.00013489367499392712,-0.0010314311983209653
-6.835648562527696e-06,-0.0012870912076479784
0.0001462995313930948,-0.001532663002258515
0.0003228200225548849,-0.001766573694022131
0.0005200468962365948,-0.0019880666233640654
0.0007343626256920582,-0.002197141848488081
0.0009613038126646031,-0.0023944454503209383
0.0011956946150658157,-0.002581114546776973
0.0014318144888855425,-0.0027585884437995355
0.0016635914987360733,-0.0029283993830455015
0.001884810882438304,-0.0030919584684905915
0.002089328019228875,-0.0032503532362965102
0.0022712755656708406,-0.0034041728401320503
0.0024252561427609677,-0.0035533750247394857
0.0025465141706824176,-0.0036972061130007144
0.0026310827406914998,-0.0038341813471152644
